ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
KO,The Coca-Cola Company,NYSE,Consumer Defensive,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.26, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.89, 'rsi14': 67.01, 'above_ma10_ma20_ma50': True, 'ma10': 71.06, 'ma20': 70.05, 'ma50': 68.27, 'realized_vol_5d_ann_pct': 8.29}",71.20999908447266,303408545792,1062361158.3801651,2025-11-20T00:00:00Z
UPWK,Upwork Inc.,NASDAQ,Communication Services,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 16.46, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.6, 'rsi14': 55.82, 'above_ma10_ma20_ma50': False, 'ma10': 17.22, 'ma20': 16.83, 'ma50': 17.38, 'realized_vol_5d_ann_pct': 84.93}",17.15999984741211,2705174016,66489767.2047472,2025-11-20T00:00:00Z
TJX,"The TJX Companies, Inc.",NYSE,Consumer Cyclical,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.94, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.65, 'rsi14': 78.42, 'above_ma10_ma20_ma50': True, 'ma10': 146.22, 'ma20': 144.28, 'ma50': 142.82, 'realized_vol_5d_ann_pct': 12.96}",148.07000732421875,174842691584,803883353.6362457,2025-11-20T00:00:00Z
RL,Ralph Lauren Corporation,NYSE,Consumer Cyclical,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.67, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.77, 'rsi14': 54.95, 'above_ma10_ma20_ma50': False, 'ma10': 330.78, 'ma20': 326.93, 'ma50': 321.88, 'realized_vol_5d_ann_pct': 22.74}",326.9599914550781,22027718656,207566958.61557007,2025-11-20T00:00:00Z
RVTY,"Revvity, Inc.",NYSE,Healthcare,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 26.71, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.75, 'rsi14': 51.17, 'above_ma10_ma20_ma50': True, 'ma10': 92.8, 'ma20': 93.36, 'ma50': 91.11, 'realized_vol_5d_ann_pct': 28.52}",94.0199966430664,12058779648,121033136.41838074,2025-11-20T00:00:00Z
MKC,"McCormick & Company, Incorporated",NYSE,Consumer Defensive,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 21.75, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.25, 'rsi14': 67.47, 'above_ma10_ma20_ma50': True, 'ma10': 65.63, 'ma20': 65.24, 'ma50': 66.04, 'realized_vol_5d_ann_pct': 25.18}",67.4800033569336,17938229248,155723593.86297226,2025-11-20T00:00:00Z
MUR,Murphy Oil Corporation,NYSE,Energy,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 12.8, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.2, 'rsi14': 59.07, 'above_ma10_ma20_ma50': True, 'ma10': 29.63, 'ma20': 28.76, 'ma50': 28.48, 'realized_vol_5d_ann_pct': 45.94}",30.100000381469727,4591907328,59345086.5060997,2025-11-20T00:00:00Z
HCA,"HCA Healthcare, Inc.",NYSE,Healthcare,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.95, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.83, 'rsi14': 62.5, 'above_ma10_ma20_ma50': True, 'ma10': 473.03, 'ma20': 469.22, 'ma50': 439.3, 'realized_vol_5d_ann_pct': 11.85}",476.2799987792969,110987796480,654429678.084259,2025-11-20T00:00:00Z
PCVX,"Vaxcyte, Inc.",NASDAQ,Healthcare,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 49.16, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.24, 'rsi14': 56.66, 'above_ma10_ma20_ma50': True, 'ma10': 46.47, 'ma20': 44.79, 'ma50': 40.76, 'realized_vol_5d_ann_pct': 59.71}",47.66999816894531,6000742912,65311017.60147095,2025-11-20T00:00:00Z
RDNT,"RadNet, Inc.",NGM,Healthcare,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 6.43, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.93, 'rsi14': 57.42, 'above_ma10_ma20_ma50': True, 'ma10': 77.65, 'ma20': 78.24, 'ma50': 77.11, 'realized_vol_5d_ann_pct': 26.3}",79.26000213623047,5900515328,68553935.59490204,2025-11-20T00:00:00Z
REGN,"Regeneron Pharmaceuticals, Inc.",NASDAQ,Healthcare,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.19, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.42, 'rsi14': 72.84, 'above_ma10_ma20_ma50': True, 'ma10': 692.64, 'ma20': 663.21, 'ma50': 611.37, 'realized_vol_5d_ann_pct': 48.56}",737.0,81398349824,795987788.8418579,2025-11-20T00:00:00Z
NEE,"NextEra Energy, Inc.",NYSE,Utilities,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.69, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.1, 'rsi14': 64.02, 'above_ma10_ma20_ma50': False, 'ma10': 84.72, 'ma20': 83.68, 'ma50': 80.64, 'realized_vol_5d_ann_pct': 20.73}",84.30000305175781,168941305856,844892706.567955,2025-11-20T00:00:00Z
ABT,Abbott Laboratories,NYSE,Healthcare,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 12.22, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.59, 'rsi14': 51.03, 'above_ma10_ma20_ma50': False, 'ma10': 127.81, 'ma20': 126.53, 'ma50': 130.06, 'realized_vol_5d_ann_pct': 24.62}",123.97000122070312,216930811904,762911568.1298828,2025-11-20T00:00:00Z
GT,The Goodyear Tire & Rubber Company,NASDAQ,Consumer Cyclical,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 36.49, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.8, 'rsi14': 62.98, 'above_ma10_ma20_ma50': True, 'ma10': 7.63, 'ma20': 7.43, 'ma50': 7.53, 'realized_vol_5d_ann_pct': 51.45}",7.639999866485596,2618372096,62858986.64734125,2025-11-20T00:00:00Z
