ticker,name,exchange,sector,technical_score,swing_score,swing_signal,swing_regime,signal_reason,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc,rsi14,atr_pct,vol_ratio_3_20,dist_52w_high_pct
MDT,Medtronic plc,NYSE,Healthcare,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 7.14, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.29, 'rsi14': 54.92, 'ma10': 97.79, 'ma20': 97.64, 'ma50': 98.19, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 23.54, 'breakout': {'score': 0.0, 'donchian20_prev': 101.32, 'donchian55_prev': 106.33, 'atr14': 1.686, 'vol_ratio_3_20': 1.2894, 'breakout_strength_atr': -1.5302, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.71, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.6, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 91.65}",0.0,0.25,98.74,129390305280,596092504.9235,2026-01-14T00:00:00Z,54.91866769945778,1.7075653230706884,1.2894095120891789,7.1381548010909475
MNST,Monster Beverage Corporation,NASDAQ,Consumer Defensive,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.36, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.29, 'rsi14': 50.49, 'ma10': 76.8, 'ma20': 76.72, 'ma50': 74.01, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 13.05, 'breakout': {'score': 0.0, 'donchian20_prev': 78.805, 'donchian55_prev': 78.805, 'atr14': 1.213, 'vol_ratio_3_20': 1.2871, 'breakout_strength_atr': -0.8863, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.56, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.33, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 65.59}",0.0,0.25,77.73,80115736576,381674055.50275004,2026-01-14T00:00:00Z,50.49180327868854,1.5604840932899569,1.2871384588539283,1.3641266417105549
MTB,M&T Bank Corporation,NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 2.65, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.07, 'rsi14': 56.14, 'ma10': 209.16, 'ma20': 207.37, 'ma50': 197.13, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 19.34, 'breakout': {'score': 0.0, 'donchian20_prev': 215.49, 'donchian55_prev': 215.49, 'atr14': 3.9956, 'vol_ratio_3_20': 1.0679, 'breakout_strength_atr': -1.4266, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.9, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.06, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 188.97}",0.0,0.25,209.79,33413502976,211038071.39249998,2026-01-14T00:00:00Z,56.14290922347794,1.90456442837395,1.0679490024295673,2.6451343449812135
AME,"AMETEK, Inc.",NYSE,Industrials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.62, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.86, 'rsi14': 56.07, 'ma10': 210.44, 'ma20': 207.93, 'ma50': 201.34, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 9.76, 'breakout': {'score': 0.0, 'donchian20_prev': 214.6, 'donchian55_prev': 214.6, 'atr14': 2.9793, 'vol_ratio_3_20': 0.8628, 'breakout_strength_atr': -1.168, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.41, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.02, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 184.83}",0.0,0.25,211.12,50980777984,255179566.12600002,2026-01-14T00:00:00Z,56.066350710900494,1.411201483245819,0.862801668343822,1.6216216216216168
OMC,Omnicom Group Inc.,NYSE,Communication Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 10.18, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.87, 'rsi14': 55.05, 'ma10': 79.14, 'ma20': 79.8, 'ma50': 76.18, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 29.91, 'breakout': {'score': 0.0, 'donchian20_prev': 83.21, 'donchian55_prev': 83.21, 'atr14': 1.9118, 'vol_ratio_3_20': 0.8667, 'breakout_strength_atr': -1.5849, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.38, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.41, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 75.48}",0.0,0.25,80.18,25320495104,342193442.157,2026-01-14T00:00:00Z,55.04774897680766,2.38444749314043,0.8666610456060317,10.180781062013109
LYV,"Live Nation Entertainment, Inc.",NYSE,Communication Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 16.25, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.22, 'rsi14': 56.54, 'ma10': 145.76, 'ma20': 143.89, 'ma50': 139.56, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 28.23, 'breakout': {'score': 0.0, 'donchian20_prev': 149.26, 'donchian55_prev': 155.25, 'atr14': 3.0714, 'vol_ratio_3_20': 1.2225, 'breakout_strength_atr': -0.8074, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.09, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.94, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 146.47}",0.0,0.25,146.78,34127794176,340072419.43850005,2026-01-14T00:00:00Z,56.542968750000014,2.0925340159227592,1.2224612677844864,16.245363766048502
RL,Ralph Lauren Corporation,NYSE,Consumer Cyclical,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.51, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.83, 'rsi14': 50.11, 'ma10': 362.59, 'ma20': 362.94, 'ma50': 352.0, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 21.72, 'breakout': {'score': 0.0, 'donchian20_prev': 380.0, 'donchian55_prev': 380.0, 'atr14': 8.3958, 'vol_ratio_3_20': 0.8269, 'breakout_strength_atr': -2.0415, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.31, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.23, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 298.59}",0.0,0.25,362.86,22277558272,208358361.41650003,2026-01-14T00:00:00Z,50.11086474501109,2.3137790253620056,0.8268599415621717,4.510526315789471
SCHW,The Charles Schwab Corporation,NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 2.71, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.95, 'rsi14': 52.79, 'ma10': 101.72, 'ma20': 100.7, 'ma50': 96.56, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 18.92, 'breakout': {'score': 0.0, 'donchian20_prev': 104.76, 'donchian55_prev': 104.76, 'atr14': 1.6354, 'vol_ratio_3_20': 0.9472, 'breakout_strength_atr': -1.7366, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.6, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.01, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 91.67}",0.0,0.25,101.92,185479118848,794844845.862,2026-01-14T00:00:00Z,52.78614457831324,1.6045427786499238,0.9472010413253141,2.710958381061477
TPR,"Tapestry, Inc.",NYSE,Consumer Cyclical,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 2.11, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.83, 'rsi14': 59.32, 'ma10': 131.86, 'ma20': 129.73, 'ma50': 117.43, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 17.58, 'breakout': {'score': 0.0, 'donchian20_prev': 136.04, 'donchian55_prev': 136.04, 'atr14': 2.9142, 'vol_ratio_3_20': 0.8317, 'breakout_strength_atr': -0.9848, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.19, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.77, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 99.85}",0.0,0.25,133.17,26918993920,305445376.5295,2026-01-14T00:00:00Z,59.32033983008491,2.1882931591199233,0.8316635941605748,2.1096736254042963
VMC,Vulcan Materials Company,NYSE,Basic Materials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.75, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.19, 'rsi14': 54.14, 'ma10': 299.64, 'ma20': 295.37, 'ma50': 292.5, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 49.58, 'breakout': {'score': 0.0, 'donchian20_prev': 313.37, 'donchian55_prev': 313.37, 'atr14': 7.3834, 'vol_ratio_3_20': 1.1877, 'breakout_strength_atr': -2.0167, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.47, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.88, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 279.18}",0.0,0.25,298.48,39648522240,291433776.08449996,2026-01-14T00:00:00Z,54.1361102962746,2.473664184247808,1.187745164776095,4.751571624597117
WBD,"Warner Bros. Discovery, Inc.",NASDAQ,Communication Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.57, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.69, 'rsi14': 42.15, 'ma10': 28.6, 'ma20': 28.61, 'ma50': 26.11, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 26.26, 'breakout': {'score': 0.0, 'donchian20_prev': 29.92, 'donchian55_prev': 30.0, 'atr14': 0.5273, 'vol_ratio_3_20': 0.692, 'breakout_strength_atr': -2.4463, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.84, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.08, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 16.07}",0.0,0.25,28.63,70863732736,1124953519.846,2026-01-14T00:00:00Z,42.14501510574022,1.8418492091213015,0.6920169423094746,4.56666666666667
WMB,"The Williams Companies, Inc.",NYSE,Energy,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 7.38, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.14, 'rsi14': 55.9, 'ma10': 60.42, 'ma20': 59.8, 'ma50': 59.98, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.77, 'breakout': {'score': 0.0, 'donchian20_prev': 61.66, 'donchian55_prev': 63.88, 'atr14': 1.2774, 'vol_ratio_3_20': 1.1392, 'breakout_strength_atr': -0.7437, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.1, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.25, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 59.45}",0.0,0.25,60.71,79330369536,391050504.252,2026-01-14T00:00:00Z,55.89680589680592,2.1041485281313967,1.139172779817701,7.383676582761245
RF,Regions Financial Corporation,NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 3.81, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.2, 'rsi14': 56.6, 'ma10': 28.17, 'ma20': 27.88, 'ma50': 26.41, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 20.96, 'breakout': {'score': 0.0, 'donchian20_prev': 29.255, 'donchian55_prev': 29.255, 'atr14': 0.5671, 'vol_ratio_3_20': 1.1983, 'breakout_strength_atr': -1.9661, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.02, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.56, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 24.43}",0.0,0.25,28.14,24096565248,317558157.7355,2026-01-14T00:00:00Z,56.59955257270695,2.015356889024266,1.198288194553564,3.8113143052469614
INCY,Incyte Corporation,NASDAQ,Healthcare,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 5.65, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.94, 'rsi14': 59.88, 'ma10': 104.77, 'ma20': 102.14, 'ma50': 102.33, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 42.56, 'breakout': {'score': 0.0, 'donchian20_prev': 112.29, 'donchian55_prev': 112.29, 'atr14': 3.3119, 'vol_ratio_3_20': 0.9385, 'breakout_strength_atr': -1.9143, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.13, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -1.34, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 80.94}",0.0,0.25,105.95,20022951936,216862850.19049996,2026-01-14T00:00:00Z,59.88235294117649,3.125867997033644,0.9384951014138249,5.646094932763384
LMND,"Lemonade, Inc.",NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 8.71, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.26, 'rsi14': 53.28, 'ma10': 79.45, 'ma20': 78.97, 'ma50': 75.91, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 83.54, 'breakout': {'score': 0.0, 'donchian20_prev': 88.88, 'donchian55_prev': 88.88, 'atr14': 4.6334, 'vol_ratio_3_20': 1.2613, 'breakout_strength_atr': -1.6705, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 5.71, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.03, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 51.21}",0.0,0.25,81.14,6968668160,164941027.5825,2026-01-14T00:00:00Z,53.278204370939164,5.7103419134476585,1.26125537365391,8.708370837083704
