ticker,name,exchange,sector,technical_score,swing_score,swing_signal,swing_regime,signal_reason,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc,rsi14,atr_pct,vol_ratio_3_20,dist_52w_high_pct
SNA,Snap-on Incorporated,NYSE,Industrials,8.25,8.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 0.9, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.74, 'rsi14': 54.93, 'ma10': 350.59, 'ma20': 349.33, 'ma50': 343.1, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.32, 'breakout': {'score': 0.0, 'donchian20_prev': 355.99, 'donchian55_prev': 357.41, 'atr14': 5.1857, 'vol_ratio_3_20': 0.7397, 'breakout_strength_atr': -0.3452, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.46, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.04, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 329.67}",0.0,0.25,354.2,19253499904,99155777.7275,2026-01-05T00:00:00Z,54.928341620356846,1.4640638864241355,0.7396918550469671,0.8981282001063305
CRH,CRH plc,NYSE,Basic Materials,8.25,8.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 0.75, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.28, 'rsi14': 53.96, 'ma10': 126.64, 'ma20': 125.95, 'ma50': 119.78, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.74, 'breakout': {'score': 0.0, 'donchian20_prev': 129.28, 'donchian55_prev': 129.28, 'atr14': 2.4957, 'vol_ratio_3_20': 0.2835, 'breakout_strength_atr': -0.3887, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.95, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.25, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 105.22}",0.0,0.25,128.31,82117812224,1766336576.9485004,2026-01-05T00:00:00Z,53.96101202820406,1.9450660788046785,0.28351850595117956,0.7503094059405931
COMP,"Compass, Inc.",NYSE,Real Estate,8.25,8.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.99, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.89, 'rsi14': 52.03, 'ma10': 10.64, 'ma20': 10.63, 'ma50': 9.74, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 27.77, 'breakout': {'score': 0.0, 'donchian20_prev': 11.07, 'donchian55_prev': 11.07, 'atr14': 0.3758, 'vol_ratio_3_20': 0.8949, 'breakout_strength_atr': -0.5854, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.46, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.71, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 8.11}",0.0,0.25,10.85,9654859776,99882020.42800002,2026-01-05T00:00:00Z,52.029520295202936,3.4638578011849925,0.8949330267455544,1.9873532068654078
VSCO,Victoria's Secret & Co.,NYSE,Consumer Cyclical,8.25,8.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 3.21, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.54, 'rsi14': 52.08, 'ma10': 54.82, 'ma20': 53.77, 'ma50': 43.48, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 47.31, 'breakout': {'score': 0.0, 'donchian20_prev': 56.95, 'donchian55_prev': 56.95, 'atr14': 2.3117, 'vol_ratio_3_20': 0.5427, 'breakout_strength_atr': -0.7916, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.19, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.58, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 27.31}",0.0,0.25,55.12,4796068352,153198052.024,2026-01-05T00:00:00Z,52.08195637805683,4.193953452208166,0.5426727620961549,3.2133450395083503
VMC,Vulcan Materials Company,NYSE,Basic Materials,8.25,8.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.83, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.95, 'rsi14': 50.89, 'ma10': 291.99, 'ma20': 292.8, 'ma50': 290.94, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 27.29, 'breakout': {'score': 0.0, 'donchian20_prev': 303.75, 'donchian55_prev': 311.74, 'atr14': 5.4884, 'vol_ratio_3_20': 0.954, 'breakout_strength_atr': -1.29, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.85, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.45, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 276.88}",0.0,0.25,296.67,39648522240,270287406.33599997,2026-01-05T00:00:00Z,50.88527771040506,1.850008908407124,0.954029945936263,4.834156669019052
CADE,Cadence Bank,NYSE,Financial Services,8.25,8.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.1, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.88, 'rsi14': 54.43, 'ma10': 43.61, 'ma20': 43.23, 'ma50': 40.35, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 22.83, 'breakout': {'score': 0.0, 'donchian20_prev': 44.26, 'donchian55_prev': 44.26, 'atr14': 0.7067, 'vol_ratio_3_20': 0.8844, 'breakout_strength_atr': -0.0141, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.6, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.57, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 35.16}",0.0,0.25,44.25,7994433536,82828412.74949999,2026-01-05T00:00:00Z,54.425612052730685,1.5970944309927335,0.8844349672677176,1.0952168082253062
LUV,Southwest Airlines Co.,NYSE,Industrials,8.25,8.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 2.53, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.61, 'rsi14': 59.84, 'ma10': 41.53, 'ma20': 40.83, 'ma50': 35.86, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 20.0, 'breakout': {'score': 0.0, 'donchian20_prev': 43.54, 'donchian55_prev': 43.54, 'atr14': 1.0158, 'vol_ratio_3_20': 0.6129, 'breakout_strength_atr': -1.0829, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.39, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.17, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 32.77}",0.0,0.25,42.44,22031624192,454500286.5369999,2026-01-05T00:00:00Z,59.84496124031002,2.393446209775144,0.6129136356465938,2.5264124942581567
DAL,"Delta Air Lines, Inc.",NYSE,Industrials,8.25,8.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.41, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.82, 'rsi14': 58.27, 'ma10': 70.46, 'ma20': 69.94, 'ma50': 63.88, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 34.91, 'breakout': {'score': 0.0, 'donchian20_prev': 72.34, 'donchian55_prev': 72.34, 'atr14': 1.5989, 'vol_ratio_3_20': 0.8167, 'breakout_strength_atr': -0.3252, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.23, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.61, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 55.06}",0.0,0.25,71.82,44375347200,502933613.5565001,2026-01-05T00:00:00Z,58.27160493827158,2.2263197676731497,0.8167219515429742,1.413864104323955
ICE,"Intercontinental Exchange, Inc.",NYSE,Financial Services,6.73,7.03,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 12.53, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.77, 'rsi14': 56.59, 'ma10': 162.46, 'ma20': 161.32, 'ma50': 156.27, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 30.09, 'breakout': {'score': 6.0, 'donchian20_prev': 164.42, 'donchian55_prev': 164.42, 'atr14': 2.251, 'vol_ratio_3_20': 0.7699, 'breakout_strength_atr': 0.5331, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 1.36, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.94, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 169.18}",6.0,0.25,165.62,98989121536,472008678.1,2026-01-05T00:00:00Z,56.588299617277194,1.3591051805337524,0.7699015030556933,12.532347504621066
TXT,Textron Inc.,NYSE,Industrials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 2.43, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.21, 'rsi14': 56.8, 'ma10': 89.22, 'ma20': 87.64, 'ma50': 83.78, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 24.26, 'breakout': {'score': 0.0, 'donchian20_prev': 91.22, 'donchian55_prev': 91.22, 'atr14': 1.5837, 'vol_ratio_3_20': 1.2097, 'breakout_strength_atr': -1.4017, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.78, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.76, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 79.1}",0.0,0.25,89.0,16929503232,136819676.572,2026-01-05T00:00:00Z,56.80297397769516,1.7794943820224718,1.2096530692255203,2.4336768252576175
ROK,"Rockwell Automation, Inc.",NYSE,Industrials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 2.68, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.87, 'rsi14': 49.58, 'ma10': 397.38, 'ma20': 399.67, 'ma50': 386.14, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 25.8, 'breakout': {'score': 0.0, 'donchian20_prev': 415.89, 'donchian55_prev': 415.89, 'atr14': 7.3339, 'vol_ratio_3_20': 0.8678, 'breakout_strength_atr': -1.5217, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.81, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.68, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 333.7}",0.0,0.25,404.73,46979080192,284851201.56100005,2026-01-05T00:00:00Z,49.579517847131385,1.8120581269347114,0.8677797291103465,2.683401861069025
RJF,"Raymond James Financial, Inc.",NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 5.81, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.94, 'rsi14': 58.05, 'ma10': 164.4, 'ma20': 163.85, 'ma50': 160.77, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 26.63, 'breakout': {'score': 0.0, 'donchian20_prev': 167.68, 'donchian55_prev': 173.0, 'atr14': 3.0226, 'vol_ratio_3_20': 0.9383, 'breakout_strength_atr': -0.1158, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.81, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.68, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 156.43}",0.0,0.25,167.33,33378336768,212780241.88750002,2026-01-05T00:00:00Z,58.04810360777063,1.8063450324849966,0.9382862743143929,5.814477091072827
SWK,"Stanley Black & Decker, Inc.",NYSE,Industrials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 14.92, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.8, 'rsi14': 55.93, 'ma10': 75.12, 'ma20': 74.39, 'ma50': 70.78, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 25.09, 'breakout': {'score': 0.0, 'donchian20_prev': 77.69, 'donchian55_prev': 77.69, 'atr14': 1.9481, 'vol_ratio_3_20': 0.7969, 'breakout_strength_atr': -0.2464, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.52, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.96, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 69.93}",0.0,0.25,77.21,12774912000,110986041.33749998,2026-01-05T00:00:00Z,55.925639039504226,2.5231187669990955,0.7968535707204837,14.920110192837472
PRIM,Primoris Services Corporation,NYSE,Industrials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 9.93, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.57, 'rsi14': 58.56, 'ma10': 127.87, 'ma20': 128.65, 'ma50': 128.38, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 46.36, 'breakout': {'score': 0.0, 'donchian20_prev': 138.52, 'donchian55_prev': 146.16, 'atr14': 4.5083, 'vol_ratio_3_20': 0.5712, 'breakout_strength_atr': -1.5239, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.42, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.56, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 100.92}",0.0,0.25,131.65,8000570880,187708030.62499997,2026-01-05T00:00:00Z,58.56459330143541,3.4244533666106,0.5711720021807122,9.927476737821559
PFG,"Principal Financial Group, Inc.",NASDAQ,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.73, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.7, 'rsi14': 54.26, 'ma10': 89.28, 'ma20': 89.3, 'ma50': 85.64, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 15.5, 'breakout': {'score': 0.0, 'donchian20_prev': 92.1, 'donchian55_prev': 92.1, 'atr14': 1.4519, 'vol_ratio_3_20': 0.695, 'breakout_strength_atr': -1.0951, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.6, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.79, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 80.67}",0.0,0.25,90.51,20318709760,109706644.66100001,2026-01-05T00:00:00Z,54.260089686098695,1.604140031882823,0.6950205357615328,1.7263843648208352
